estimating workload which takes just one millsecond
end estimation
0	1	0	547234661
0	2	0	547234661
0	4	0	547234661
0	6	0	547234661
0	8	0	547234661
0	9	0	547234661
0	11	0	547234661
0	12	0	547234661
0	14	0	547234661
0	15	1	547234661
0	17	1	547234661
0	19	1	547234661
0	20	1	547234661
0	22	1	547234661
0	23	1	547234661
0	25	1	547234661
0	26	1	547234661
0	28	1	547234661
0	30	1	547234661
0	32	2	547234661
0	34	2	547234661
0	35	2	547234661
0	37	2	547234661
0	38	2	547234661
0	39	2	547234661
0	41	2	547234661
0	43	2	547234661
0	44	2	547234661
0	45	2	547234661
0	47	3	547234661
0	48	3	547234661
0	49	3	547234661
0	51	3	547234661
0	53	3	547234661
0	55	3	547234661
0	56	3	547234661
0	58	3	547234661
0	59	3	547234661
0	61	3	547234661
0	63	4	547234661
0	64	4	547234661
0	66	4	547234661
0	68	4	547234661
0	69	4	547234661
0	71	4	547234661
0	72	4	547234661
0	74	4	547234661
0	76	4	547234661
0	77	4	547234661
0	79	5	547234661
0	80	5	547234661
0	82	5	547234661
0	83	5	547234661
0	85	5	547234661
0	87	5	547234661
0	89	5	547234661
0	90	5	547234661
0	92	5	547234661
0	93	5	547234661
0	94	6	547234661
0	96	6	547234661
0	97	6	547234661
0	99	6	547234661
0	101	6	547234661
0	102	6	547234661
0	104	6	547234661
0	105	6	547234661
0	106	6	547234661
0	108	6	547234661
0	109	7	547234661
0	111	7	547234661
0	113	7	547234661
0	114	7	547234661
0	116	7	547234661
0	118	7	547234661
0	119	7	547234661
0	121	7	547234661
0	123	7	547234661
0	124	7	547234661
0	126	8	547234661
0	127	8	547234661
0	129	8	547234661
0	130	8	547234661
0	132	8	547234661
0	133	8	547234661
0	135	8	547234661
0	136	8	547234661
0	138	8	547234661
0	139	8	547234661
0	141	9	547234661
0	142	9	547234661
0	144	9	547234661
0	145	9	547234661
0	147	9	547234661
0	148	9	547234661
0	150	9	547234661
0	152	9	547234661
0	154	9	547234661
0	158	9	547234661
0	160	10	547234661
0	162	10	547234661
0	164	10	547234661
0	165	10	547234661
0	168	10	547234661
0	169	10	547234661
0	171	10	547234661
0	173	10	547234661
0	175	10	547234661
0	177	10	547234661
0	179	11	547234661
0	180	11	547234661
0	182	11	547234661
0	183	11	547234661
0	186	11	547234661
0	187	11	547234661
0	188	11	547234661
0	190	11	547234661
0	192	11	547234661
0	193	11	547234661
0	195	12	547234661
0	196	12	547234661
0	197	12	547234661
0	199	12	547234661
0	202	12	547234661
0	204	12	547234661
0	205	12	547234661
0	206	12	547234661
0	208	12	547234661
0	211	12	547234661
0	213	13	547234661
0	214	13	547234661
0	216	13	547234661
0	218	13	547234661
0	219	13	547234661
0	220	13	547234661
0	221	13	547234661
0	223	13	547234661
0	225	13	547234661
0	227	13	547234661
0	229	14	547234661
0	230	14	547234661
0	232	14	547234661
0	233	14	547234661
0	235	14	547234661
0	236	14	547234661
0	238	14	547234661
0	240	14	547234661
0	241	14	547234661
0	243	14	547234661
0	245	15	547234661
0	246	15	547234661
0	248	15	547234661
0	249	15	547234661
0	251	15	547234661
0	252	15	547234661
0	254	15	547234661
0	255	15	547234661
0	257	15	547234661
0	259	15	547234661
0	261	16	547234661
0	262	16	547234661
0	263	16	547234661
0	265	16	547234661
0	266	16	547234661
0	268	16	547234661
0	270	16	547234661
0	271	16	547234661
0	273	16	547234661
0	274	16	547234661
0	276	17	547234661
0	278	17	547234661
0	279	17	547234661
0	281	17	547234661
0	282	17	547234661
0	285	17	547234661
0	286	17	547234661
0	287	17	547234661
0	289	17	547234661
0	291	17	547234661
0	292	18	547234661
0	293	18	547234661
0	295	18	547234661
0	297	18	547234661
0	298	18	547234661
0	300	18	547234661
0	302	18	547234661
0	303	18	547234661
0	305	18	547234661
0	306	18	547234661
0	308	19	547234661
0	309	19	547234661
0	311	19	547234661
0	312	19	547234661
0	314	19	547234661
0	315	19	547234661
0	317	19	547234661
0	319	19	547234661
0	320	19	547234661
0	322	19	547234661
0	323	20	547234661
0	325	20	547234661
0	326	20	547234661
0	328	20	547234661
0	329	20	547234661
0	331	20	547234661
0	332	20	547234661
0	334	20	547234661
0	336	20	547234661
0	337	20	547234661
0	338	21	547234661
0	340	21	547234661
0	341	21	547234661
0	343	21	547234661
0	345	21	547234661
0	346	21	547234661
0	348	21	547234661
0	349	21	547234661
0	351	21	547234661
0	352	21	547234661
0	354	22	547234661
0	355	22	547234661
0	357	22	547234661
0	358	22	547234661
0	360	22	547234661
0	361	22	547234661
0	363	22	547234661
0	364	22	547234661
0	366	22	547234661
0	368	22	547234661
0	369	23	547234661
0	371	23	547234661
0	372	23	547234661
0	374	23	547234661
0	375	23	547234661
0	377	23	547234661
0	378	23	547234661
0	380	23	547234661
0	381	23	547234661
0	383	23	547234661
0	385	24	547234661
0	386	24	547234661
0	387	24	547234661
0	389	24	547234661
0	390	24	547234661
0	392	24	547234661
0	393	24	547234661
0	395	24	547234661
0	396	24	547234661
0	398	24	547234661
0	399	25	547234661
0	401	25	547234661
0	403	25	547234661
0	404	25	547234661
0	406	25	547234661
0	408	25	547234661
0	409	25	547234661
0	411	25	547234661
0	412	25	547234661
0	414	25	547234661
0	415	26	547234661
0	417	26	547234661
0	419	26	547234661
0	420	26	547234661
0	422	26	547234661
0	423	26	547234661
0	425	26	547234661
0	426	26	547234661
0	428	26	547234661
0	429	26	547234661
0	431	27	547234661
0	432	27	547234661
0	433	27	547234661
0	435	27	547234661
0	437	27	547234661
0	438	27	547234661
0	439	27	547234661
0	441	27	547234661
0	442	27	547234661
0	444	27	547234661
0	446	28	547234661
0	447	28	547234661
0	449	28	547234661
0	452	28	547234661
0	455	28	547234661
0	457	28	547234661
0	459	28	547234661
0	460	28	547234661
0	462	28	547234661
0	463	28	547234661
0	465	29	547234661
0	466	29	547234661
0	468	29	547234661
0	470	29	547234661
0	473	29	547234661
0	475	29	547234661
0	476	29	547234661
0	477	29	547234661
0	479	29	547234661
0	480	29	547234661
0	482	30	547234661
0	483	30	547234661
0	485	30	547234661
0	487	30	547234661
0	488	30	547234661
0	490	30	547234661
0	491	30	547234661
0	493	30	547234661
0	494	30	547234661
0	495	30	547234661
0	497	31	547234661
0	498	31	547234661
0	500	31	547234661
0	502	31	547234661
0	503	31	547234661
0	505	31	547234661
0	506	31	547234661
0	508	31	547234661
0	509	31	547234661
0	511	31	547234661
0	512	32	547234661
0	513	32	547234661
0	515	32	547234661
0	516	32	547234661
0	518	32	547234661
0	520	32	547234661
0	521	32	547234661
0	523	32	547234661
0	524	32	547234661
0	526	32	547234661
0	527	33	547234661
0	529	33	547234661
0	531	33	547234661
0	532	33	547234661
0	534	33	547234661
0	535	33	547234661
0	537	33	547234661
0	538	33	547234661
0	540	33	547234661
0	541	33	547234661
0	543	34	547234661
0	544	34	547234661
0	546	34	547234661
0	547	34	547234661
0	549	34	547234661
0	550	34	547234661
0	552	34	547234661
0	554	34	547234661
0	555	34	547234661
0	556	34	547234661
0	558	35	547234661
0	560	35	547234661
0	561	35	547234661
0	562	35	547234661
0	564	35	547234661
0	565	35	547234661
0	567	35	547234661
0	569	35	547234661
0	570	35	547234661
0	571	35	547234661
0	573	36	547234661
0	574	36	547234661
0	575	36	547234661
0	577	36	547234661
0	579	36	547234661
0	580	36	547234661
0	582	36	547234661
0	583	36	547234661
0	586	36	547234661
0	587	36	547234661
0	589	37	547234661
0	591	37	547234661
0	592	37	547234661
0	594	37	547234661
0	595	37	547234661
0	597	37	547234661
0	598	37	547234661
0	600	37	547234661
0	602	37	547234661
0	603	37	547234661
0	605	38	547234661
0	606	38	547234661
0	608	38	547234661
0	610	38	547234661
0	611	38	547234661
0	613	38	547234661
0	614	38	547234661
